Nom de l'établissement;Adresse;Site Web;Status
Alligator Bay;62 Rte du Mont Saint-Michel 50170 Beauvoir France;http://www.alligator-bay.com/?utm_source=gmb;Traité
Jardin du Moulin;Rue du Calvaire 85130 Saint-Aubin-des-Ormeaux France;;
Le Jardin de Mireille en Touraine Angevine;21 Rte de Meigne 37330 Channay-sur-Lathan France;http://lejardindemireille.fr/;Traité
Les Jardins de Wesserling;16 Rue de Ranspach 68470 Husseren-Wesserling France;http://www.lesjardinsdewesserling.org/;Traité
Aquasud Differdange;1 Rue Jeannot Kremer 4671 Oberkorn Differdange Luxembourg;http://www.aquasud-differdange.lu/;Traité
Le Moulin de la Baine;14 Rue Colbert 17610 Chaniers France;https://www.moulin-baine.com/carte-et-menus/;Traité
Plage de Chaniers;65 Rue Aliénor d'Aquitaine 17610 Chaniers France;;
Suong Bien Etre Institut-Agréé-menard;4 Chem. de la Barette 17610 Chaniers France;https://suong-bienetre.com/;Traité
Château d'Hurigny;87 Rue des Verchères 71870 Hurigny France;http://hurigny.fr/;Traité
Nat&a - Natea - base de sports et loisirs - évènementiels variés;2 Froumy 33920 Saint-Savin France;https://www.nat-et-a.com/;Traité
Iremia - Centre de soins;6 Rte de Beauronne 24650 Chancelade France;https://iremiacentredesoins.fr/;Traité
Parc Saint Aubin d'Aubigné;35250 Saint-Aubin-d'Aubigné France;;
Fontaine Sainte Hune;9 Rue de la Fontaine 68150 Hunawihr France;https://www.facebook.com/FontaineSainteHune/;Traité
Village de Hunawihr;Rue de l'Église 68150 Hunawihr France;;
Aquamundo Centerparcs Park De Haan;Zwarte Kiezel 8421 De Haan Belgique;https://www.centerparcs.nl/;Traité
Caves CATHELINEAU;24 Rue des Violettes 37210 Chançay France;https://vin-vouvray-cathelineau.com/;Traité
centre CI ORTF;Les Pâtures 37210 Chançay France;http://www.ciortf.com/decouvrir/sejour/chancay-270.html#hebergements;Traité
Château de Valmer - Vins et Jardins;217 route du Château de Valmer 37210 Chançay France;http://www.chateaudevalmer.com/;Traité
Domaine Paris Père Et Fils;21 Rue des Violettes 37210 Chançay France;http://www.domaineparis-pereetfils.com/;Traité
Office de Tourisme Aix les Bains Riviera des Alpes - Bureau de Chanaz;Place Antoine Pl. Gianetto 73310 Chanaz France;http://www.aixlesbains-rivieradesalpes.com/;Traité
MGEN Etablissement de suite et de réadaptation pour adolescents;7 Rue du Château 01420 Chanay France;https://www.mgen.fr/etablissements/centres-de-soins-de-suite-et-de-readaptation/chanay-01/;Traité
Etablissement de santé pour adolescents de Chanay;7 Rue du Château 01420 Chanay France;https://proximite.mgen.fr/172-etablissement-de-sante-pour-adolescents?utm_source=gmb;Traité
Parc Saint Astier;24110 Saint-Astier France;;
La Rémarde;55 Rue Charles de Gaulle 78730 Saint-Arnoult-en-Yvelines France;;
Restaurant Le 42;42 Rue Charles de Gaulle 78730 Saint-Arnoult-en-Yvelines France;;
Spa;Rue du Général Leclerc 62410 Hulluch France;;
Ehpad L'Huisserie - Korian Le Castelli;Rue des Lauriers 53970 L'Huisserie France;https://www.korian.fr/maisons-retraite/pays-de-la-loire/mayenne-53/l-huisserie-53970/ehpad-korian-le-castelli?utm_source=MAPS&utm_medium=organic&utm_campaign=Google_local_business&at_medium=Google_maps&at_campaign=Google_my_business_local;Traité
Office de Tourisme de Chamrousse - 1650;42 Pl. de Belledonne 38410 Chamrousse France;https://www.chamrousse.com/;Traité
Relaxeau;4 Rue de Léchères 89300 Chamvres France;http://relax-eau.com/;Traité
Les Bains de Chamrousse;;http://spachamrousse.fr/;Traité
Étang du camping de la vallée;14800 Saint-Arnoult France;;
Synergym;47 Rue des Perrières Zac 41350 Saint-Gervais-la-Forêt France;http://synergym-blois.fr/;Traité
Office de Tourisme Alpe d'Huez;Alpe d Pl. Joseph Paganon 38750 Huez France;https://www.alpedhuez.com/;Traité
La grotte de glace Alpe d'Huez;Unnamed Road 38750 Huez France;http://www.grottedeglace.com/;Traité
AgorAlp ( Palais des sports et des congrès);70 Av. de Brandes 38750 Huez France;https://www.alpedhuez.com/fr/hiver/types-apidae/equipement/palais-des-sports-et-des-congres-3/;Traité
Base Nautique Du Lac Du Verney;90 Chem. de Chambuisson 38114 Allemond France;;
Château de Serans;60 Grande Rue 60240 Serans France;http://fermedugrandchemin.fr/;Traité
Direct'Spa 06 : jacuzzis extérieurs et Spas Antibes Biot;ZA Saint-Pierre 1050 Rte de la Mer 06410 Biot France;https://www.directspa.fr/;Traité
Base de loisirs & centre d'hébergement du Gué de Selle;Gué de Selle 53600 Mézangers France;https://www.coevrons.fr/article/la-base-de-loisirs-du-gue-de-selle;Traité
Antibes Land Park;301 Rte de Biot 06600 Antibes France;https://www.antibesland.fr/;Traité
Ninja Antibes;435 Av. du Pylône 06600 Antibes France;https://www.ninjaantibes.fr/;Traité
Domaine De Pierretaillade;75 Rte Côte de Pierretaillade 19500 Meyssac France;https://www.domaine-de-pierretaillade.fr/;Traité
Institut Douceur et Bien Etre;1 Pass. Lino Ventura 49620 Mauges-sur-Loire France;https://www.institut-lapommeraye.marycohr.com/;Traité
Auprès du Clocher;1 Rue de Nackenheim 21630 Pommard France;https://aupresduclocher.com/;Traité
Le Saint François;2 Rue Marey Monge 21630 Pommard France;;
Office de tourisme de Meyrueis - Gorges de la Jonte;4 Pl. Sully 48150 Meyrueis France;https://www.cevennes-gorges-du-tarn.com/meyrueis;Traité
Les Arts du Vide - Activités en pleine nature;3 Rue de l'Horloge 48150 Meyrueis France;https://www.lesartsduvide.com/;Traité
Parc du Waterlin;4 Rue du Waterlin 59550 Le Favril France;;
Lengrand Michel;4 Rue du Waterlin 59550 Le Favril France;;
Anabaa Spa;4 Rue Pierre de Coubertin 22520 BINIC France;http://www.anabaaspa.com/;Traité
Office de tourisme Binic-Etables sur Mer;6 Pl. le Pommelec 22520 Binic-Étables-sur-Mer France;http://www.binicetablessurmer.com/;Traité
Hermine;11 Pl. de l' Eglise Notre Dame - ESM 22680 Binic-Étables-sur-Mer France;https://www.planity.com/hermine-institut-beaute-et-spa-22680-binic-etables-sur-mer;Traité
Plage du Corps de Garde;Rue du Corps de Garde 22520 Binic-Étables-sur-Mer France;https://www.binicetablessurmer.com/essentiel/les-plages/;Traité
Phare de Binic;Unnamed Road France;;
Cristallys;36 Rue du Ctre 40360 Pomarez France;;
Base de Loisirs Intercommunale Favières;Lieu Dit Valon de Jolive 54115 Favières France;https://www.baseloisirsfavieres.fr/;Traité
La Terrasse des Thermes;140 Ronde du Parc 07380 Neyrac-les-bains France;http://www.thermesdeneyrac.com/;Traité
Piscine René Seydoux;350 Rte de Sernhac 30840 Meynes France;;
You Fun;À l’angle du chemin rural 23 rue Carpe Diem Creu Blanca ZAC 66450 Pollestres France;https://www.youfun.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website;Traité
Royal Kids Pollestres;ZAC Creu Blanca 66450 Pollestres France;http://royalkids.fr/parcs/perpignan;Traité
Thermes antiques de Faverges;432 Rte d'Albertville 74210 Faverges-Seythenex France;;
Château de Faverges;293 Chem. de la Vie Plaine 74210 Faverges-Seythenex France;http://www.chateaudefaverges.com/;Traité
Office de Tourisme Sources du lac d'Annecy - Faverges;Pl. Marcel Piquand 74210 Faverges-Seythenex France;https://www.sources-lac-annecy.com/;Traité
Parc Simon Berger;74210 Faverges-Seythenex France;;
Centre de santé Filieris;8 Rue du Dr Lourties 62420 Billy-Montigny France;https://www.filieris.fr/nos-implantations/centre-de-sante-billy-montigny;Traité
roomantic spa;;;
Centre Hospitalier C.J.RUIVET;13 Avenue Dr Boyer 01800 Meximieux France;http://www.hopitalmeximieux.org/;Traité
Dorothée Henigfeld /Drainage Lymphatique / Belly Revolution/ conseillère en nutrition certifiée / soin visage;7 Rue de Surin 01800 Meximieux France;;
Caroline Nerani - Drainage Lymphatique/Belly Révolution+ Formation/ Skintao Meximieux;5 BIS Rue Boisset 01800 Meximieux France;http://caroline-nerani.com/;Traité
Hôpital Local De Meximieux;13 Avenue Dr Boyer 01800 Meximieux France;;
Bricomarché Meximieux;Rte de Chalamont 01800 Meximieux France;https://www.bricomarche.com/magasin/meximieux/20381?store=20381&utm_source=gmb;Traité
Etang de Pêche Du Moulin Bleu;400 Rue du Moulin 62370 Polincove France;http://www.etangdumoulinbleu.fr/;Traité
Parc Walon.Fr;5518F Rue du Bois Barbier 60880 Le Meux France;;
PLANÉT'AIR/PLANÉT'AU DÎNER;60 All. du Camping d'Audinet 43700 Brives-Charensac France;;
L'Institut;2 Rue de l'Église 91570 Bièvres France;http://linstitut-sas.fr/;Traité
Pointe d'Arçay - La Rade d'Amour;85460 L'Aiguillon-la-Presqu'île France;;
Loisirs Océan;1 Bd de la Forêt 85460 L'Aiguillon-la-Presqu'île France;http://www.loisirs-ocean.com/;Traité
Parc Lympstone;14112 Biéville-Beuville France;;
Cercle Nautique de Poissy;1 Av. de l'Île de Migneaux 78300 Poissy France;https://cnpoissy.fr/;Traité
Château parc de Meung-sur-Loire;16 Pl. du Martroi 45130 Meung-sur-Loire France;http://www.chateau-de-meung.com/;Traité
Office de Tourisme des Terres du Val de Loire - Bureau de Meung-sur-Loire;1 Rue Emmanuel Troulet 45130 Meung-sur-Loire France;https://www.tourisme-terresduvaldeloire.fr/;Traité
J-Park Aventures;Lieu dit Les Coutures 45130 Baule France;http://www.jparkaventures.fr/;Traité
Toboggan;10 Rue du Chemin Poudreux 45130 Meung-sur-Loire France;;
Océanopolis;9HQ7+X7 Port de Plaisance du Moulin Blanc 29200 Brest France;http://www.oceanopolis.com/;Traité
Océarium du Croisic;Av. de Saint-Goustan 44490 Le Croisic France;http://www.ocearium-croisic.fr/;Traité
Viessmann Climate Solutions - Siège social France et agence Lorraine;Av. André Gouy 57380 Faulquemont France;https://www.viessmann.fr/;Traité
Parc à meulan;78250 Meulan-en-Yvelines France;;
Auxois Morvan Aventure;Rte Royale 21390 Le Val-Larrey France;http://www.accrobranche-auxois-morvan.fr/;Traité
Massage 4 temps;8 Rue de l'Avenir 92360 Meudon France;;
Gites de la Vie;La Tailleferrière 85170 Le Poiré-sur-Vie France;http://www.gitesdelavie.com/;Traité
Communauté de communes Vie et Boulogne;Z.A. de La Gendronnière 24 Rue des Landes 85170 Le Poiré-sur-Vie France;https://www.vie-et-boulogne.fr/;Traité
Parc du Moulin à Elise;Ruth Le Le Poiré-sur-Vie France;http://poneyclub-lepoiresurvie.fr/;Traité
o bien être d'olivier;9 Rte de Valentine 31210 Pointis-de-Rivière France;http://www.obienetredolivier.fr/;Traité
GADAWI PARK;All. Roger Lecotte 37100 Tours France;http://gadawi-park.fr/;Traité
Gadawi Park Sud;Av. du Lac 37300 Joué-lès-Tours France;http://www.gadawi-park.fr/;Traité
Parc Aquacole;Rte de Petite Plaine Pointe-Noire 97116 Guadeloupe;http://www.parc-aquacole.fr/;Traité
Pointe-à-Pitre Tourisme;6FP6+RXC Pointe-à-Pitre 97110 Guadeloupe;https://www.tourismefrance.info/search/label/Pointe-%C3%A0-Pitre?&max-results=12;Traité
Restaurant del faou;410 Rte del Faou 48130 Peyre en Aubrac France;;
AT Ressources Association;;;
cascade du fau;15140 Le Fau France;;
Canyon de Biederthal;68480 Biederthal France;;
Métabief Aventures;2 Chemin du Centre Équestre 25370 Métabief France;https://www.metabiefaventures.fr/;Traité
Office de Tourisme de Métabief;6 Pl. Xavier Authier 25370 Métabief France;https://www.tourisme-metabief.com/;Traité
La Taverne Comtoise;22 Rue du Village 25370 Métabief France;http://www.la-taverne-comtoise.fr/;Traité
ESF METABIEF;6 Pl. Xavier Authier 25370 Métabief France;https://www.esf-metabief.com/;Traité
Luge sur rails : la luge des Cimes;8 Pl. Xavier Authier 25370 Métabief France;https://www.station-metabief.com/fr/luge-sur-rails-metabief;Traité
Parc Aventure Malbuisson;Route du Fort Saint Antoine 25160 Malbuisson France;http://www.parcaventure-malbuisson.fr/;Traité
L'Essentiel;Le 65 Rue de la Charbonnière 36330 Le Poinçonnet France;;
Cindy Lefebvre Cocon de bien-être;All. de la Brande 36330 Le Poinçonnet France;;
Aux Petits Soins 36 (Institut et Boutique);76 Av. de la Forêt 36330 Le Poinçonnet France;https://www.auxpetitssoins36.fr/;Traité
ChâteauKids;19 All. du Forum 36330 Le Poinçonnet France;http://www.chateaukids.fr/;Traité
Piscine Firmin Batisse;2 All. Louis de Frontenac 36000 Châteauroux France;http://www.chateauroux-metropole.fr/sport/piscines-221.html;Traité
Ecopark Adventures La Castille | Accrobranche 83;RD554 Rte de la Crau 83210 Solliès-Ville France;https://ecopark-adventures.com/parc/la-castille-var-83/;Traité
L'Oliveraie de La Farlède;1299-1125 Rue du Partégal 83210 La Farlède France;;
Ranch U Tragulinu;D80 20253 Farinole France;;
Les Jardins du Zen;Rue Eskola 64210 Bidart France;http://www.lesjardinsduzen.com/;Traité
Spa Imperial - Hotel du Palais part of The Unbound Collection by Hyatt;1 Av. de l'Impératrice 64200 Biarritz France;https://www.hyatt.com/fr-FR/hotel/france/hotel-du-palais-biarritz/biqub/home/Spa-Imperial;Traité
Centre de jeûne ilurria Pays Basque;689 Ibarreko Bidea 64240 Macaye France;https://jeune.ilurria.com/;Traité
Parc Aventure Pays Basque - Les Rochers du Baztan;Pont d'Enfer Route Zaldain 64780 Bidarray France;http://www.parc-aventures.com/;Traité
Canyoning Pays Basque;Route de Bayonne 64780 Bidarray France;http://www.canyoning-paysbasque.fr/;Traité
Esku massage (La clé des cinq sens);Au-dessus du p'tit B entrée à l'arrière de la boulangerie Pl. du Foirail 64520 Bidache France;https://www.esku-massage.fr/;Traité
Les Terrasses de Beausejour;92 Av. de l'Entre-Deux Mers 33370 Fargues-Saint-Hilaire France;http://www.terrassesdebeausejour.com/;Traité
Domaine de la Frayse - UFCV;48 Av. de Lignan 33370 Fargues-Saint-Hilaire France;https://la-frayse.ufcv.fr/;Traité
EHPAD Résidence du Clos Lafitte;20 Rte de Maison Rouge 33370 Fargues-Saint-Hilaire France;http://www.residenceducloslafitte.com/;Traité
Piscine à Bidache;4 All. du Parc des Sports 64520 Bidache France;https://www.communaute-paysbasque.fr/annuaires-des-piscines/piscines/la-piscine-de-bidache;Traité
Mystic Woods Park;Garbay D125e3 33210 Fargues France;https://www.mysticwoodspark.com/;Traité
Spadium Langon Complexe Aquatique des Deux Mers;Plaine des Sport durros Rue Jules Ferry 33210 Langon France;http://spadium-langon.fr/;Traité
La Grange De La Batone;196 Chem. de la Saône 01480 Messimy-sur-Saône France;https://www.lagrangedelabatone.com/;Traité
Le Domaine des Biches;9 Imp. Courquin 62142 Longueville France;http://www.ledomainedesbiches.fr/;Traité
E-Sens-Ciel Bien-être;10 Rue Froide 69510 Messimy France;https://e-sens-ciel.fr/;Traité
AZUREA PISCINE;ZA parc du chazeau 1 allée du chazeau Les pierres Sauvages 69510 Messimy France;https://www.azureapiscine.fr/;Traité
Refuge de Jouvence;Rue du Val Suzon 21380 Messigny-et-Vantoux France;http://www.spa-messigny.fr/;Traité
Piscines Desjoyaux Messia Sur Sorne;51 rue Emmanuel Vauchez Lons Le Saunier 39570 Messia-sur-Sorne France;http://www.facebook.com/Piscines.Desjoyaux.jura?utm_source=gmb;Traité
Rochers d'Angennes;78125 Poigny-la-Forêt France;;
Green Folies Rambolitaine;63 Rte de Saint-Léger 78125 Poigny-la-Forêt France;https://www.greenfolies.com/;Traité
Parc du château de Fléchères;130 All. de Flecheres 01480 Fareins France;;
Parc du Château Bouchet;52 Chem. du Payard 01480 Fareins France;;
Piscine intercommunale (Cauvaldor);Rue Léo Lagrange 46130 Biars-sur-Cère France;https://www.cauvaldor.fr/mes-sorties-mes-loisirs/activites-et-equipements-sportifs/piscines/piscine-de-biars-sur-cere/;Traité
Studio L;90 Av. de la République 46130 Biars-sur-Cère France;https://www.facebook.com/salonstudiol/;Traité
B'Fun Park;61 Av. Saint-Jean 57450 Farébersviller France;http://www.bfun-park.com/;Traité
Institut Une histoire vraie;18 Cr Aristide Briand 13580 La Fare-les-Oliviers France;https://unehistoirevraie-institut.fr/;Traité
La douceur d’Héloïse;20 Av. Louis Pasteur 13580 La Fare-les-Oliviers France;https://www.ladouceurdheloise.com/;Traité
Vi'Essentielle;Centre médical 1 Trav. Mercure 13580 La Fare-les-Oliviers France;https://www.facebook.com/essentielle.virginie;Traité
centre medical traverse mercure;centre medical traverse mercure quartiers 13580 La Fare-les-Oliviers France;;
Lac Messein;Rue des Étangs 54850 Messein France;https://www.voile-grandest.fr/directory/entry/54-base-nautique-et-de-plein-air-de-messein;Traité
Office de Tourisme du Champsaur Valgaudemar;11 Rte de Grenoble 05500 La Fare-en-Champsaur France;http://www.champsaur-valgaudemar.com/;Traité
Aquarium de Biarritz;Esplanade du Rocher de la Vierge 64200 Biarritz France;https://www.aquariumbiarritz.com/;Traité
Parc Mazon;Av. Maréchal Joffre 64200 Biarritz France;http://www.biarritz-paysbasque.com/cote_detente/parc-mazon.php;Traité
L'Univers de la piscine des Pyrenées Atlantiques;57 Av. du Maréchal Juin 64200 Biarritz France;http://volet-abri-pac-piscine-64.fr/;Traité
SPA de Dole et sa région;Rue de Sampans 39290 Biarne France;https://spadole.wordpress.com/;Traité
CENTRE KOEL Poitiers - Epilation Laser - Cryolipolyse Soin Visage Détatouage;11 Rue Raymond Collart 86580 Biard France;https://centrekoel.fr/;Traité
Office de tourisme Vallons en Bretagne - Bureau de Guipry-Messac;8 Sq. de la Liberté 35480 Guipry-Messac France;https://www.vallonsenbretagne.fr/;Traité
Centre Hospitalier du Faouët - Groupe Hospitalier Bretagne Sud - Le Faouët;36 Rue des Bergères 56320 Le Faouët France;https://www.ghbs.bzh/residents/nos-etablissements/hopital-le-faouet-640.html;Traité
Office de Tourisme du Pays du roi Morvan;3 Rue des Cendres 56320 Le Faouët France;https://www.tourismepaysroimorvan.com/;Traité
HOPITAL;56320 Le Faouët France;;
piscine del'o;264 Av. de Bretagne (RD52B) 44420 Mesquer France;http://www.del-o.com/;Traité
PIRIAC AVENTURE Accrobranches Piriac sur Mer;2057 Rte de Mesquer 44420 Piriac-sur-Mer France;https://www.piriac-aventure.com/;Traité
Piscine municipale de Lescar;Rue du Lieutenant de Vaisseau Garnuchot 64230 Lescar France;https://www.lescar.fr/vivante/sport/piscine-municipale;Traité
Les Mains D'orient;23 Rue de Lorraine 57290 Fameck France;https://mainsdorient.wixsite.com/les-mains-d-orient;Traité
Château des Hospitaliers;26160 Le Poët-Laval France;https://www.dieulefit-tourisme.com/patrimoine-culturel/chateau-des-hospitaliers/;Traité
Musée du Protestantisme Dauphinois;25 Rue de l'Ancien Temple 26160 Le Poët-Laval France;http://www.museeduprotestantismedauphinois.com/;Traité
Restaurant Le Poet Laval;180 Rue Etienne Gougne 26160 Le Poët-Laval France;https://www.facebook.com/p/Bar-Restaurant-LE-POET-LAVAL-100064081748576/;Traité
Mas des Vignaux;65 Les Vignaux 26160 Le Poët-Laval France;http://www.masdesvignaux.com/;Traité
